id,name,source,location,date,rating,comment
google_California_Gym_Soukra_Wael_Mehrez_01_12_2024,Wael Mehrez,Google Maps,California Gym Soukra,01-12-2024,5,"Espace spacieux et une grande salle pour toutes les activités sportives, un personnel professionnel, et il possède une chaîne de salles en Tunisie et à l'étranger."
google_California_Gym_Soukra_amir_abdellatif_02_12_2023,amir abdellatif,Google Maps,California Gym Soukra,02-12-2023,5,Cet endroit est génial devant toute la salle de sport que j'ai essayée jusqu'à présent. Continuez le bon entretien
google_California_Gym_Soukra_Youssef_02_12_2022,Youssef,Google Maps,California Gym Soukra,02-12-2022,3,Excellent équipement. La climatisation ne fonctionne pas ces derniers temps et il y a généralement beaucoup de monde.
google_California_Gym_Soukra_hamoudi_01_12_2024,hamoudi,Google Maps,California Gym Soukra,01-12-2024,1,Ça ne vaut pas le prix
google_California_Gym_Soukra_Nourhen_Jemi_01_12_2024,Nourhen Jemi,Google Maps,California Gym Soukra,01-12-2024,5,Excellent club
google_California_Gym_Soukra_Roua_Krimi_03_12_2019,Roua Krimi,Google Maps,California Gym Soukra,03-12-2019,5,Salle de sport fantastique !
google_California_Gym_Soukra_Random_Guest_02_12_2022,Random Guest,Google Maps,California Gym Soukra,02-12-2022,2,Pas si bon
google_California_Gym_Soukra_Abdelaziz_Ghwil_02_12_2021,Abdelaziz Ghwil,Google Maps,California Gym Soukra,02-12-2021,5,Excellent!
google_California_Gym_Soukra_Sdig_Brad_24_11_2025,Sdig Brad,Google Maps,California Gym Soukra,24-11-2025,4,
google_California_Gym_Soukra_Mohamed_Badrane_Beji_01_11_2025,Mohamed Badrane Beji,Google Maps,California Gym Soukra,01-11-2025,5,
google_California_Gym_Soukra_Mohamed_Ali_Ben_Nasr_02_09_2025,Mohamed Ali Ben Nasr,Google Maps,California Gym Soukra,02-09-2025,5,
google_California_Gym_Soukra_Ouergli_Zeineb_02_09_2025,Ouergli Zeineb,Google Maps,California Gym Soukra,02-09-2025,1,
google_California_Gym_Soukra_Achref_Khamassi_02_09_2025,Achref Khamassi,Google Maps,California Gym Soukra,02-09-2025,4,
google_California_Gym_Soukra_Souleyma_Attar_05_05_2025,Souleyma Attar,Google Maps,California Gym Soukra,05-05-2025,4,
google_California_Gym_Soukra_Cherifa_Askri_05_04_2025,Cherifa Askri,Google Maps,California Gym Soukra,05-04-2025,5,
google_California_Gym_Soukra_athimen_wissem_06_03_2025,athimen wissem,Google Maps,California Gym Soukra,06-03-2025,3,
google_California_Gym_Soukra_Tahar_Lammouchi_06_03_2025,Tahar Lammouchi,Google Maps,California Gym Soukra,06-03-2025,3,
google_California_Gym_Soukra_ghofran_chehidi_05_01_2025,ghofran chehidi,Google Maps,California Gym Soukra,05-01-2025,5,
google_California_Gym_Soukra_Khaled_Yakoubi_05_01_2025,Khaled Yakoubi,Google Maps,California Gym Soukra,05-01-2025,5,
google_California_Gym_Soukra_Med_Amine_Naccache_01_12_2024,Med Amine Naccache,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Abdou_Yahya_01_12_2024,Abdou Yahya,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Nour_Gharbi_01_12_2024,Nour Gharbi,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Dorra_Labidi_01_12_2024,Dorra Labidi,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Coach_Aziz_Gaied_01_12_2024,Coach Aziz Gaied,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_aymen_bahri_01_12_2024,aymen bahri,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Aziz_Belhaj_01_12_2024,Aziz Belhaj,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_arfaoui_imed_01_12_2024,arfaoui imed,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_hassen_ben_farhat_01_12_2024,hassen ben farhat,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Mohamed_Maher_Askri_01_12_2024,Mohamed Maher Askri,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_Cyrine_Ben_Said_01_12_2024,Cyrine Ben Said,Google Maps,California Gym Soukra,01-12-2024,5,
google_California_Gym_Soukra_____________01_12_2024,حسن الورفلي,Google Maps,California Gym Soukra,01-12-2024,1,
google_California_Gym_Soukra_khalil_tarhouni_02_12_2023,khalil tarhouni,Google Maps,California Gym Soukra,02-12-2023,5,
google_California_Gym_Soukra_Selim_Driss_02_12_2023,Selim Driss,Google Maps,California Gym Soukra,02-12-2023,5,
google_California_Gym_Soukra_Zied_YAICH_02_12_2023,Zied YAICH,Google Maps,California Gym Soukra,02-12-2023,4,
google_California_Gym_Soukra_Besma_Hedhly_02_12_2023,Besma Hedhly,Google Maps,California Gym Soukra,02-12-2023,2,
google_California_Gym_Soukra_Bayrem_belhaj_02_12_2023,Bayrem belhaj,Google Maps,California Gym Soukra,02-12-2023,5,
google_California_Gym_Soukra_zeid_el_ghoul_02_12_2023,zeid el ghoul,Google Maps,California Gym Soukra,02-12-2023,5,
google_California_Gym_Soukra_Haifa_Ben_Messaoud_02_12_2023,Haifa Ben Messaoud,Google Maps,California Gym Soukra,02-12-2023,5,
google_California_Gym_Soukra_Amine_Lahka_02_12_2022,Amine Lahka,Google Maps,California Gym Soukra,02-12-2022,5,
google_California_Gym_Soukra_Souheil_Jamoussi_02_12_2021,Souheil Jamoussi,Google Maps,California Gym Soukra,02-12-2021,3,
google_California_Gym_Soukra_nadhem_hannachi_02_12_2021,nadhem hannachi,Google Maps,California Gym Soukra,02-12-2021,4,
google_California_Gym_Soukra_Molka_Turki_02_12_2021,Molka Turki,Google Maps,California Gym Soukra,02-12-2021,3,
google_California_Gym_Soukra_Anne_02_12_2021,Anne,Google Maps,California Gym Soukra,02-12-2021,4,
google_California_Gym_Soukra_Nour_Saied_02_12_2021,Nour Saied,Google Maps,California Gym Soukra,02-12-2021,4,
google_California_Gym_Soukra_Fakhreddine_MARSIT_02_12_2021,Fakhreddine MARSIT,Google Maps,California Gym Soukra,02-12-2021,5,
google_California_Gym_Soukra_youssef_bedioui_02_12_2021,youssef bedioui,Google Maps,California Gym Soukra,02-12-2021,5,
google_California_Gym_Soukra_Achref_Chtiba_02_12_2021,Achref Chtiba,Google Maps,California Gym Soukra,02-12-2021,5,
google_California_Gym_Soukra_mohamed_teka_02_12_2020,mohamed teka,Google Maps,California Gym Soukra,02-12-2020,5,
google_California_Gym_Soukra_Amine_askri_02_12_2020,Amine askri,Google Maps,California Gym Soukra,02-12-2020,4,
google_California_Gym_Soukra_Jouhaina_Chaouachi_Siala_02_12_2020,Jouhaina Chaouachi Siala,Google Maps,California Gym Soukra,02-12-2020,5,
google_California_Gym_Soukra_Mariem_Ayedi_03_12_2019,Mariem Ayedi,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Soukra_Mohamed_Makni_03_12_2019,Mohamed Makni,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Soukra_Abidi_Safa_03_12_2019,Abidi Safa,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Soukra_Bouabid_Med_Safouen_03_12_2019,Bouabid Med Safouen,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Soukra_Walid_El_Ouni_03_12_2019,Walid El Ouni,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Soukra_hassen_mahdoudi_03_12_2019,hassen mahdoudi,Google Maps,California Gym Soukra,03-12-2019,5,
google_California_Gym_Strength_La_Marsa_Oumayma_Riahi_01_11_2025,Oumayma Riahi,Google Maps,California Gym Strength La Marsa,01-11-2025,1,"J’étais en vacances à La Marsa avec mon mari (nous habitons à Paris) et nous avons choisi California Gym pour faire du sport. L’expérience a été très décevante. Dès l’entrée, un coach (maigre, avec des lunettes) nous fixait très souvent et faisait des remarques inutiles, ce qui était gênant. De plus, les disques étaient posés de manière très mal sécurisée sur les supports. Un disque de 20 kg est tombé sur mon pied et m’a fracturé l’orteil. Les machines sont vieilles et nécessitent toutes d’ajouter soi-même des poids, ce qui rend l’entraînement peu pratique et dangereux. Je déconseille vivement cette salle à toute personne qui cherche un lieu sérieux, moderne et sécurisé pour s’entraîner."
google_California_Gym_Strength_La_Marsa_Anass_KALI_02_09_2025,Anass KALI,Google Maps,California Gym Strength La Marsa,02-09-2025,1,"Franchement je vous conseille pas d’aller dans cette salle, pas d’eau chaude dans les douches c’est vraiment pas une sale à recommander, je vous conseille de pas Y aller🦠🦠 Vraiment sale, et ne nettoie même pas les machines après les gens pff les machines, on dirait ça date des années 80 …"
google_California_Gym_Strength_La_Marsa_Yes_Do_02_12_2023,Yes Do,Google Maps,California Gym Strength La Marsa,02-12-2023,1,"California Gym la marsa, une salle de sport insalubre! Pas d'eau chaude dans les douches des femmes, odeur nauséabonde d'égouts, moisissures partout, équipements délabrés, 11 casiers sur 24 cassés et non fonctionnels, des fils électriques qui sortent de partout et un danger pour la vie des utilisateurs, chay y7achem w yradded!! الحيوط يتزلبطو تقول في حمام قديم 🤢"
google_California_Gym_Strength_La_Marsa_Zarrouk_Emna_05_01_2025,Zarrouk Emna,Google Maps,California Gym Strength La Marsa,05-01-2025,1,"Après 10 ans d'abonnements annuels successifs, de participation aux événements, California Gym a décidé de me voler. J'ai payé un abonnement annuel et 3mois après je suis tombée enceinte. Je leur ai présenté un certificat medical où mon médecin explique que j'ai pas le droit de faire du sport. Ils ont refusé de l'ouvrir et m'ont dit que la seule chose qu'ils peuvent faire c'est de m'offrir 2 mois gratuits à mon retour. Et encore rien de concret, juste une promesse orale. Donc en gros ils me proposent de perdre 7mois que j'ai payés. Et cerise sur le gâteau, je remplis un formulaire de réclamation, et j'envoie 3 mails, 0 réponse. C'est vraiment décevant, on ne prend pas la peine d'être reconnaissants aux clients fidèles et on les vole. Je n'y mettrai plus les pieds."
google_California_Gym_Strength_La_Marsa_Ahmed_Khallouli_03_08_2025,Ahmed Khallouli,Google Maps,California Gym Strength La Marsa,03-08-2025,4,Très fréquenté pour son service excellent...
google_California_Gym_Strength_La_Marsa_Nabil_Louafi_02_12_2022,Nabil Louafi,Google Maps,California Gym Strength La Marsa,02-12-2022,5,Excellente petite salle de sport …bien équipée ! Beaucoup d’ appareils de cardio training et c’est très appréciable …Plusieurs formules pour pouvoir continuer à s ´entraîner en salle même si on est de passage ( vacances…)
google_California_Gym_Strength_La_Marsa_Nour_A_02_12_2020,Nour A,Google Maps,California Gym Strength La Marsa,02-12-2020,2,C'est vraiment trop bruyant en entend tout dans le quartier de l'autre côté de la rue c'est pas normal que la salle ne soit pas équipée d'un système d'insonorisation correct. Bref le voisinage est désespéré.
google_California_Gym_Strength_La_Marsa_Neizx_02_09_2025,Neizx,Google Maps,California Gym Strength La Marsa,02-09-2025,1,offusqué de ce que jai vu
google_California_Gym_Strength_La_Marsa_Jo_Damino_01_11_2025,Jo Damino,Google Maps,California Gym Strength La Marsa,01-11-2025,5,J’adore ce Gym!
google_California_Gym_Strength_La_Marsa_Adel_Jalloul_03_12_2019,Adel Jalloul,Google Maps,California Gym Strength La Marsa,03-12-2019,3,"Tres belle salle, équipement professionnel, coach qualifié, vestiaires/douches en très bon état MAIS la salle de musculation ( l'espace de musculation ) est vraiment TRÈS petite on peut a peine se deplacer"
google_California_Gym_Strength_La_Marsa_said_beji_masmoudi_01_12_2024,said beji masmoudi,Google Maps,California Gym Strength La Marsa,01-12-2024,4,A RENOVER ET ACTUELLEMENT EN RÉNOVATION elle a toutes les qualités d'une grande salle
google_California_Gym_Strength_La_Marsa_ben_rejeb_bader_01_12_2024,ben rejeb bader,Google Maps,California Gym Strength La Marsa,01-12-2024,3,Personnels impeccables sauf la salle a besoin de rénovation et d'espace.
google_California_Gym_Strength_La_Marsa_Tarek_Bensoltane_04_12_2015,Tarek Bensoltane,Google Maps,California Gym Strength La Marsa,04-12-2015,1,"Une salle trop petite, des prix trop elevés (20dt la seance!), un staff désagreable et impoli. Je vous deconseille vivement d'y mettre les pieds."
google_California_Gym_Strength_La_Marsa_Fatma_Nahdi_01_12_2024,Fatma Nahdi,Google Maps,California Gym Strength La Marsa,01-12-2024,5,Je fais partie de famille California gym depuis 2 ans
google_California_Gym_Strength_La_Marsa_In_s_p_02_12_2023,Inès p,Google Maps,California Gym Strength La Marsa,02-12-2023,5,Super surtout les cours les profs sont tops
google_California_Gym_Strength_La_Marsa_Saif_Mahmoud_02_12_2022,Saif Mahmoud,Google Maps,California Gym Strength La Marsa,02-12-2022,3,"Très petite salle, bon matériel"
google_California_Gym_Strength_La_Marsa_Yosra_GRISSA_03_12_2018,Yosra GRISSA,Google Maps,California Gym Strength La Marsa,03-12-2018,5,Excellente salle de sport
google_California_Gym_Strength_La_Marsa_Mohamed_ksouri_03_12_2017,Mohamed ksouri,Google Maps,California Gym Strength La Marsa,03-12-2017,4,Belle salle de sport
google_California_Gym_Strength_La_Marsa_SAMIR_BOLTANE_02_12_2021,SAMIR BOLTANE,Google Maps,California Gym Strength La Marsa,02-12-2021,5,Très bien et excellent
google_California_Gym_Strength_La_Marsa_Mounir_Charfi_03_12_2019,Mounir Charfi,Google Maps,California Gym Strength La Marsa,03-12-2019,4,Sympa et propre.
google_California_Gym_Strength_La_Marsa_Mahmoud_Chihaoui_03_12_2019,Mahmoud Chihaoui,Google Maps,California Gym Strength La Marsa,03-12-2019,4,Qualité
google_California_Gym_Strength_La_Marsa_kdaiem_walid_03_12_2016,kdaiem walid,Google Maps,California Gym Strength La Marsa,03-12-2016,3,Trop chaire
google_California_Gym_Strength_La_Marsa_ghalia_01_12_2024,ghalia,Google Maps,California Gym Strength La Marsa,01-12-2024,5,Mon club 💙 …
google_California_Gym_Strength_La_Marsa_kh__wael_02_12_2023,kh _wael,Google Maps,California Gym Strength La Marsa,02-12-2023,4,💪💪💪💪 …
google_California_Gym_Strength_La_Marsa_John_Ellison_02_10_2025,John Ellison,Google Maps,California Gym Strength La Marsa,02-10-2025,2,"Super cher. Entraîneurs désagréables. Une affluence démesurée. L'endroit sent le ballon. Je ne comprends pas pourquoi quelqu'un voudrait s'entraîner ici. California Gym a été une mauvaise expérience dans tous ses établissements jusqu'à présent. Je donne deux étoiles au lieu d'une, car l'équipement de cet établissement est correct. Il y a souvent des poids partout, et beaucoup de gens ne les remettent pas. Les entraîneurs ne sont malheureusement pas formés pour accueillir les gens à la salle ni pour être aimables. Expérience très décevante."
google_California_Gym_Strength_La_Marsa_NRS_01_11_2025,NRS,Google Maps,California Gym Strength La Marsa,01-11-2025,5,"Tout le personnel est super sympa, mais Taoufik est le meilleur. Je m'entraîne avec des coachs en Asie, en Amérique et en Europe, et il est de loin le meilleur ! Je recommande cette salle à tous, Tunisiens comme étrangers, car vous vous y sentirez bien et pourrez atteindre vos objectifs. Je la recommande chaudement."
google_California_Gym_Strength_La_Marsa_MOGE_TV_17_11_2025,MOGE TV,Google Maps,California Gym Strength La Marsa,17-11-2025,5,"Salle de sport très propre et confortable, avec d'excellents équipements, bien plus modernes que ceux de ma salle de sport londonienne. J'ai adoré la vidéo projetée au mur qui propose des démonstrations d'exercices, avec un minuteur pour une séance efficace."
google_California_Gym_Strength_La_Marsa_Mio_Mio_03_08_2025,Mio Mio,Google Maps,California Gym Strength La Marsa,03-08-2025,3,"Le personnel de la réception est parfait, les coachs sont également très gentils contrairement aux coachs de California Zephyr, mais je paie 200 $ par mois pour une salle de sport qui ferme à 15 heures le week-end, ce qui est ridicule. J'ai été dans des salles de sport partout dans le monde, elles sont toutes moins chères avec de meilleures commodités et elles sont toujours ouvertes."
google_California_Gym_Strength_La_Marsa_Martin_Trojan_02_10_2025,Martin Trojan,Google Maps,California Gym Strength La Marsa,02-10-2025,5,"Très bon endroit pour s'entraîner et beaucoup d'équipement, les entraîneurs sont également super, je recommande"
google_California_Gym_Strength_La_Marsa_Taha_Laswed_03_08_2025,Taha Laswed,Google Maps,California Gym Strength La Marsa,03-08-2025,2,"Il ferme à 15 heures le dimanche et à 18 heures le samedi, on ne peut même pas faire un bon entraînement le week-end quand les gens sont généralement libres, c'est tellement stupide que quelqu'un doit réparer cette merde"
google_California_Gym_Strength_La_Marsa_Nouran_Ghaliounji_01_12_2024,Nouran Ghaliounji,Google Maps,California Gym Strength La Marsa,01-12-2024,2,"L'endroit est dans un tel état que j'en étais sidéré. Il y a une fuite au toit de l'espace musculation, la salle de sport est clairement moins propre et entretenue que les autres salles de sport californiennes, alors que les gens paient le même prix ! C'est vraiment inadmissible ! On a à peine la place de se déplacer et on se sent tout de suite à l'étroit. Quelle déception !"
google_California_Gym_Strength_La_Marsa_Bo_o_Jankovi__02_12_2023,Božo Janković,Google Maps,California Gym Strength La Marsa,02-12-2023,3,"Le coût d'un pass journalier est de 35 TND (10 EUR). Endroit délabré, pas beaucoup de choix pour l'équipement. Pas beaucoup de monde. Pas génial, mais c'est probablement la meilleure option dans la région."
google_California_Gym_Strength_La_Marsa_Viktor_Eriksson_02_12_2020,Viktor Eriksson,Google Maps,California Gym Strength La Marsa,02-12-2020,2,"Trop bondé et très cher pour ce qu'il propose. Plus précisément, il n'y a pas assez de poids libres. Probablement intéressant uniquement pour ceux qui souhaitent suivre des séances d'entraînement en groupe ou utiliser des machines. De manière générale, l'aménagement est médiocre compte tenu de l'agencement."
google_California_Gym_Strength_La_Marsa_Zen_03_12_2018,Zen,Google Maps,California Gym Strength La Marsa,03-12-2018,3,"Je n'ai testé que la salle de sport California Gym de Tunis. Celle de Marsa est petite, idéale pour une séance rapide. Par contre, elle est souvent bondée et il est difficile d'utiliser les machines. L'avantage, c'est qu'il existe plusieurs salles California Gym et qu'on peut prendre un abonnement pour accéder à celle de son choix. J'ai bien aimé celle du Lac 1, plus spacieuse. En 2018, l'abonnement mensuel coûtait environ 120 TND (45 euros). Vous trouverez plus d'informations sur leur site web."
google_California_Gym_Strength_La_Marsa_J_K_02_12_2022,J K,Google Maps,California Gym Strength La Marsa,02-12-2022,3,"De la bonne musique, elle a tout ce qu'il faut pour des vacances réussies. Rien d'extraordinaire, mais elle fait l'affaire."
google_California_Gym_Strength_La_Marsa_hamoudi_01_12_2024,hamoudi,Google Maps,California Gym Strength La Marsa,01-12-2024,1,"Très mauvais service, ne vaut pas ce que vous payez"
google_California_Gym_Strength_La_Marsa_Michael_Pope_02_12_2023,Michael Pope,Google Maps,California Gym Strength La Marsa,02-12-2023,5,Bel endroit. Très propre.
google_California_Gym_Strength_La_Marsa_Zeineb_Boujeh_02_12_2021,Zeineb Boujeh,Google Maps,California Gym Strength La Marsa,02-12-2021,2,"Petit, pas bien équipé, trop cher."
google_California_Gym_Strength_La_Marsa_kais_chabbi_02_12_2022,kais chabbi,Google Maps,California Gym Strength La Marsa,02-12-2022,5,Club de fitness haut de gamme. Comme une famille
google_California_Gym_Strength_La_Marsa_jalel_ben_abdallah_03_12_2018,jalel ben abdallah,Google Maps,California Gym Strength La Marsa,03-12-2018,5,Combien dois-je payer par mois ?
google_California_Gym_Strength_La_Marsa_M_M_02_12_2020,M M,Google Maps,California Gym Strength La Marsa,02-12-2020,3,Un peu brouillon.
google_California_Gym_Strength_La_Marsa_Tony_Lod__03_12_2019,Tony Lodà,Google Maps,California Gym Strength La Marsa,03-12-2019,4,L'un des meilleurs de Tunis
google_California_Gym_Strength_La_Marsa_Aymen_Kouskoussi_02_12_2022,Aymen Kouskoussi,Google Maps,California Gym Strength La Marsa,02-12-2022,1,je me suis fait larguer quand j'étais ici
google_California_Gym_Strength_La_Marsa_Ilhem_Kthiri_03_12_2018,Ilhem Kthiri,Google Maps,California Gym Strength La Marsa,03-12-2018,5,Ww
google_California_Gym_Strength_La_Marsa_ahmed_ben_yahmed_03_12_2019,ahmed ben yahmed,Google Maps,California Gym Strength La Marsa,03-12-2019,4,Bon
google_California_Gym_Strength_La_Marsa_S_B_03_12_2018,S B,Google Maps,California Gym Strength La Marsa,03-12-2018,2,Sale
google_California_Gym_Strength_La_Marsa_Nesrine_Neji_04_12_2014,Nesrine Neji,Google Maps,California Gym Strength La Marsa,04-12-2014,5,Nesrine Neji
google_California_Gym_Strength_La_Marsa_Z_D_02_12_2021,Z D,Google Maps,California Gym Strength La Marsa,02-12-2021,5,
google_California_Gym_Strength_La_Marsa_Mahmoud_Mahmoud_01_11_2025,Mahmoud Mahmoud,Google Maps,California Gym Strength La Marsa,01-11-2025,1,
google_California_Gym_Strength_La_Marsa_Abdelmajid_ZAHMOUL_01_11_2025,Abdelmajid ZAHMOUL,Google Maps,California Gym Strength La Marsa,01-11-2025,2,
google_California_Gym_Strength_La_Marsa_Alan_Boisson_02_09_2025,Alan Boisson,Google Maps,California Gym Strength La Marsa,02-09-2025,1,
google_California_Gym_Strength_La_Marsa_med_g_04_07_2025,med g,Google Maps,California Gym Strength La Marsa,04-07-2025,5,
google_California_Gym_Strength_La_Marsa_Dorra_Nouri_04_07_2025,Dorra Nouri,Google Maps,California Gym Strength La Marsa,04-07-2025,5,
google_California_Gym_Strength_La_Marsa_Nouh_Karmouss_01_12_2024,Nouh Karmouss,Google Maps,California Gym Strength La Marsa,01-12-2024,3,
google_California_Gym_Strength_La_Marsa_loulou_louloui_01_12_2024,loulou louloui,Google Maps,California Gym Strength La Marsa,01-12-2024,1,
google_California_Gym_Strength_La_Marsa_Fatma_Maatoug_01_12_2024,Fatma Maatoug,Google Maps,California Gym Strength La Marsa,01-12-2024,5,
google_California_Gym_Strength_La_Marsa_Habib_Trabelsi__The_Podcaster__01_12_2024,Habib Trabelsi (The Podcaster),Google Maps,California Gym Strength La Marsa,01-12-2024,5,
google_California_Gym_Strength_La_Marsa_Ahmed_Dhawedi_01_12_2024,Ahmed Dhawedi,Google Maps,California Gym Strength La Marsa,01-12-2024,5,
google_California_Gym_Strength_La_Marsa_ben_sedrine_wiem_01_12_2024,ben sedrine wiem,Google Maps,California Gym Strength La Marsa,01-12-2024,5,
google_California_Gym_Strength_La_Marsa_hassen_ben_farhat_01_12_2024,hassen ben farhat,Google Maps,California Gym Strength La Marsa,01-12-2024,5,
google_California_Gym_Strength_La_Marsa_Youssef_Ben_Amara_02_12_2023,Youssef Ben Amara,Google Maps,California Gym Strength La Marsa,02-12-2023,3,
google_California_Gym_Strength_La_Marsa_Sissi_Sihem_02_12_2023,Sissi Sihem,Google Maps,California Gym Strength La Marsa,02-12-2023,5,
google_California_Gym_Strength_La_Marsa_Mariem_Letaief_02_12_2023,Mariem Letaief,Google Maps,California Gym Strength La Marsa,02-12-2023,5,
google_California_Gym_Strength_La_Marsa_hicham_labbene_02_12_2023,hicham labbene,Google Maps,California Gym Strength La Marsa,02-12-2023,5,
google_California_Gym_Strength_La_Marsa_Ben_omrane_Hedi_02_12_2023,Ben omrane Hedi,Google Maps,California Gym Strength La Marsa,02-12-2023,2,
google_California_Gym_Strength_La_Marsa_Julia_LXD_02_12_2022,Julia LXD,Google Maps,California Gym Strength La Marsa,02-12-2022,5,
google_California_Gym_Strength_La_Marsa_Med_Ali_Krifa_02_12_2022,Med Ali Krifa,Google Maps,California Gym Strength La Marsa,02-12-2022,5,
google_California_Gym_Strength_La_Marsa_Kacem_Lachkar_02_12_2022,Kacem Lachkar,Google Maps,California Gym Strength La Marsa,02-12-2022,5,
google_California_Gym_Strength_La_Marsa_lilia_zribi_02_12_2022,lilia zribi,Google Maps,California Gym Strength La Marsa,02-12-2022,3,
google_California_Gym_Strength_La_Marsa_Ines_Trabelsi_02_12_2022,Ines Trabelsi,Google Maps,California Gym Strength La Marsa,02-12-2022,5,
google_California_Gym_Strength_La_Marsa_Baligh_Yahyaoui_02_12_2021,Baligh Yahyaoui,Google Maps,California Gym Strength La Marsa,02-12-2021,5,
google_California_Gym_Strength_La_Marsa_dorra_boulila_02_12_2021,dorra boulila,Google Maps,California Gym Strength La Marsa,02-12-2021,2,
google_California_Gym_Strength_La_Marsa_Mehdi_said_02_12_2020,Mehdi said,Google Maps,California Gym Strength La Marsa,02-12-2020,5,
google_California_Gym_Strength_La_Marsa_Ziad_AOUNI_02_12_2020,Ziad AOUNI,Google Maps,California Gym Strength La Marsa,02-12-2020,3,
google_California_Gym_Strength_La_Marsa_Azerty_Ben_02_12_2020,Azerty Ben,Google Maps,California Gym Strength La Marsa,02-12-2020,5,
google_California_Gym_Strength_La_Marsa_Amine_askri_02_12_2020,Amine askri,Google Maps,California Gym Strength La Marsa,02-12-2020,1,
google_California_Gym_Strength_La_Marsa_abdelali_naceur_03_12_2019,abdelali naceur,Google Maps,California Gym Strength La Marsa,03-12-2019,5,
google_California_Gym_Strength_La_Marsa_Walid_El_Ouni_03_12_2019,Walid El Ouni,Google Maps,California Gym Strength La Marsa,03-12-2019,3,
google_California_Gym_Strength_La_Marsa_Omnia_Abdellaoui_03_12_2019,Omnia Abdellaoui,Google Maps,California Gym Strength La Marsa,03-12-2019,5,
google_California_Gym_Strength_La_Marsa_vortex_03_12_2019,vortex,Google Maps,California Gym Strength La Marsa,03-12-2019,5,
google_California_Gym_Strength_La_Marsa_Saul_Alao_03_12_2019,Saul Alao,Google Maps,California Gym Strength La Marsa,03-12-2019,3,
google_California_Gym_Strength_La_Marsa_Zied_Ouertani_03_12_2019,Zied Ouertani,Google Maps,California Gym Strength La Marsa,03-12-2019,4,
google_California_Gym_Strength_La_Marsa_Rose_OnMoon_03_12_2019,Rose OnMoon,Google Maps,California Gym Strength La Marsa,03-12-2019,2,
google_California_Gym_Strength_La_Marsa_Rahma_Berriche_03_12_2019,Rahma Berriche,Google Maps,California Gym Strength La Marsa,03-12-2019,5,
google_California_Gym_Strength_La_Marsa_Houssem_Abdellatif_03_12_2019,Houssem Abdellatif,Google Maps,California Gym Strength La Marsa,03-12-2019,4,
google_California_Gym_Strength_La_Marsa_ilhem_kthiri_03_12_2019,ilhem kthiri,Google Maps,California Gym Strength La Marsa,03-12-2019,4,
google_California_Gym_Strength_La_Marsa_Sabri_Fgaier_03_12_2019,Sabri Fgaier,Google Maps,California Gym Strength La Marsa,03-12-2019,3,
google_California_Gym_Strength_La_Marsa_Mehdi_Chaker_03_12_2019,Mehdi Chaker,Google Maps,California Gym Strength La Marsa,03-12-2019,4,
google_California_Gym_Strength_La_Marsa_tlili_Jawher_03_12_2018,tlili Jawher,Google Maps,California Gym Strength La Marsa,03-12-2018,5,
google_California_Gym_Strength_La_Marsa_hassen_mahdoudi_03_12_2018,hassen mahdoudi,Google Maps,California Gym Strength La Marsa,03-12-2018,4,
google_California_Gym_Strength_La_Marsa_Lotfi_S_hili_03_12_2018,Lotfi Séhili,Google Maps,California Gym Strength La Marsa,03-12-2018,2,
google_California_Gym_Strength_La_Marsa_Samia_Karmandi_03_12_2018,Samia Karmandi,Google Maps,California Gym Strength La Marsa,03-12-2018,4,
google_California_Gym_Strength_La_Marsa_houssem_chiboub_03_12_2018,houssem chiboub,Google Maps,California Gym Strength La Marsa,03-12-2018,4,
google_California_Gym_Strength_La_Marsa_Mehdi_BEN_SALHA_03_12_2018,Mehdi BEN SALHA,Google Maps,California Gym Strength La Marsa,03-12-2018,5,
google_California_Gym_Strength_La_Marsa_Heni_Messaoudi_03_12_2016,Heni Messaoudi,Google Maps,California Gym Strength La Marsa,03-12-2016,4,
google_California_Gym_Strength_La_Marsa_Adib_GBS_03_12_2016,Adib GBS,Google Maps,California Gym Strength La Marsa,03-12-2016,5,
google_California_Gym_Strength_La_Marsa_Lamine_Jamli_04_12_2014,Lamine Jamli,Google Maps,California Gym Strength La Marsa,04-12-2014,5,Bon
google_California_Gym_Strength_La_Marsa_Hend_SaadAllah_04_12_2014,Hend SaadAllah,Google Maps,California Gym Strength La Marsa,04-12-2014,2,
